,Date,Open,High,Low,Close
11,2020-12-14,10.1,10.1,9.9284,9.97
10,2020-12-11,9.89,9.98,9.89,9.9799
9,2020-12-10,9.81,9.877,9.8,9.85
8,2020-12-09,9.935,9.94,9.8,9.8
7,2020-12-08,9.95,9.95,9.86,9.86
6,2020-12-07,10.0,10.06,10.0,10.05
5,2020-12-04,9.8,9.81,9.78,9.78
4,2020-12-03,9.98,9.98,9.77,9.81
3,2020-12-02,9.99,9.99,9.82,9.82
2,2020-12-01,9.9,10.01,9.78,9.8
1,2020-11-30,10.3,10.55,9.75,9.75
0,2020-11-27,9.75,10.0,9.75,9.75
